Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Year,Month,Revenue
2023-06-27,S003,P0020,Groceries,East,212,33,104,38.84,31.71,20,Cloudy,0,36.54,Autumn,2023,6,3297.84
2023-06-27,S004,P0001,Clothing,West,173,78,151,72.71,78.04,0,Cloudy,1,82.21,Spring,2023,6,11784.04
2023-06-27,S004,P0002,Furniture,West,118,47,39,45.96,59.71,5,Snowy,1,61.29,Summer,2023,6,2328.69
2023-06-27,S004,P0003,Electronics,North,497,472,108,486.0,80.27,5,Cloudy,1,77.28,Summer,2023,6,8669.16
2023-06-27,S004,P0004,Electronics,East,127,102,197,99.12,60.2,5,Rainy,0,62.46,Summer,2023,6,11859.400000000001
2023-06-27,S004,P0005,Groceries,South,476,156,146,159.32,55.71,20,Sunny,0,56.21,Summer,2023,6,8133.66
2023-06-27,S004,P0006,Electronics,North,381,311,153,312.97,49.46,5,Sunny,1,46.29,Spring,2023,6,7567.38
2023-06-27,S004,P0007,Groceries,West,179,153,37,161.4,75.13,0,Rainy,0,74.4,Winter,2023,6,2779.81
2023-06-27,S004,P0008,Furniture,North,84,81,159,100.2,81.4,15,Sunny,1,81.24,Summer,2023,6,12942.6
2023-06-27,S004,P0009,Electronics,North,413,298,123,316.83,84.23,20,Cloudy,0,85.21,Winter,2023,6,10360.29
2023-06-27,S004,P0010,Clothing,West,324,96,54,113.04,78.95,0,Cloudy,0,81.66,Summer,2023,6,4263.3
2023-06-27,S004,P0011,Electronics,West,149,53,97,58.27,63.06,5,Sunny,1,60.71,Autumn,2023,6,6116.820000000001
2023-06-27,S004,P0012,Electronics,South,448,76,113,94.8,17.22,0,Snowy,0,18.18,Summer,2023,6,1945.86
2023-06-27,S004,P0013,Groceries,West,238,174,155,180.03,16.21,5,Snowy,0,18.99,Autumn,2023,6,2512.55
2023-06-27,S004,P0014,Furniture,North,197,33,80,37.98,63.2,10,Snowy,1,64.05,Spring,2023,6,5056.0
2023-06-27,S004,P0015,Electronics,North,114,41,197,32.31,62.62,20,Snowy,0,58.23,Summer,2023,6,12336.14
2023-06-27,S004,P0016,Clothing,West,94,42,150,34.1,22.1,10,Rainy,1,23.41,Autumn,2023,6,3315.0
2023-06-27,S004,P0017,Toys,North,427,114,79,113.92,62.27,20,Rainy,1,61.57,Spring,2023,6,4919.33
2023-06-27,S004,P0018,Toys,South,370,168,119,182.5,47.14,10,Cloudy,0,42.91,Autumn,2023,6,5609.66
2023-06-27,S004,P0019,Groceries,West,73,67,115,60.52,84.2,10,Snowy,0,80.79,Summer,2023,6,9683.0
2023-06-27,S004,P0020,Electronics,North,260,21,50,16.07,67.3,0,Snowy,1,67.4,Winter,2023,6,3365.0
2023-06-27,S005,P0001,Clothing,South,443,59,82,73.95,37.04,15,Sunny,0,34.0,Spring,2023,6,3037.2799999999997
2023-06-27,S005,P0002,Clothing,East,479,293,104,295.59,85.23,5,Rainy,0,81.32,Winter,2023,6,8863.92
2023-06-27,S005,P0003,Clothing,South,474,471,56,468.57,21.78,5,Cloudy,1,17.5,Autumn,2023,6,1219.68
2023-06-27,S005,P0004,Clothing,West,81,37,52,31.86,56.87,15,Rainy,1,52.54,Winter,2023,6,2957.24
2023-06-27,S005,P0005,Toys,South,203,115,57,130.17,49.95,0,Rainy,0,50.69,Spring,2023,6,2847.15
2023-06-27,S005,P0006,Furniture,East,63,43,35,43.23,14.6,10,Cloudy,1,15.0,Autumn,2023,6,511.0
2023-06-27,S005,P0007,Electronics,South,426,254,34,266.43,51.01,0,Sunny,0,51.32,Winter,2023,6,1734.34
2023-06-27,S005,P0008,Clothing,South,499,401,174,409.8,84.79,10,Snowy,1,84.72,Summer,2023,6,14753.460000000001
2023-06-27,S005,P0009,Electronics,South,351,144,146,143.53,24.55,20,Rainy,1,27.28,Summer,2023,6,3584.3
2023-06-27,S005,P0010,Furniture,West,423,109,125,107.35,55.95,10,Rainy,0,57.91,Winter,2023,6,6993.75
2023-06-27,S005,P0011,Clothing,East,365,31,131,37.44,77.5,10,Cloudy,1,75.48,Spring,2023,6,10152.5
2023-06-27,S005,P0012,Toys,West,233,203,189,202.77,57.95,10,Rainy,0,53.88,Autumn,2023,6,10952.550000000001
2023-06-27,S005,P0013,Clothing,South,376,147,163,140.41,16.05,20,Sunny,0,13.8,Winter,2023,6,2616.15
2023-06-27,S005,P0014,Toys,North,391,166,177,181.62,42.75,10,Rainy,1,46.94,Winter,2023,6,7566.75
2023-06-27,S005,P0015,Groceries,South,145,96,26,99.11,16.26,20,Cloudy,1,11.36,Winter,2023,6,422.76000000000005
2023-06-27,S005,P0016,Electronics,West,289,9,147,4.38,13.63,15,Snowy,0,10.26,Summer,2023,6,2003.6100000000001
2023-06-27,S005,P0017,Furniture,North,214,94,167,85.37,59.36,10,Snowy,1,56.03,Winter,2023,6,9913.12
2023-06-27,S005,P0018,Furniture,South,486,234,51,235.49,68.21,20,Rainy,0,69.02,Spring,2023,6,3478.7099999999996
2023-06-27,S005,P0019,Groceries,West,156,48,90,46.45,84.46,5,Snowy,0,83.93,Autumn,2023,6,7601.4
2023-06-27,S005,P0020,Clothing,East,223,150,156,146.98,90.98,5,Cloudy,1,86.07,Summer,2023,6,14192.880000000001
2023-06-28,S001,P0001,Furniture,North,199,183,70,190.06,34.12,10,Rainy,1,36.0,Autumn,2023,6,2388.3999999999996
2023-06-28,S001,P0002,Clothing,West,383,80,138,75.32,17.01,10,Cloudy,0,17.47,Summer,2023,6,2347.38
2023-06-28,S001,P0003,Groceries,West,485,148,114,167.66,48.47,15,Sunny,1,47.55,Spring,2023,6,5525.58
2023-06-28,S001,P0004,Groceries,West,466,174,178,180.78,30.34,10,Rainy,0,34.47,Autumn,2023,6,5400.5199999999995
2023-06-28,S001,P0005,Toys,North,197,163,162,161.42,21.56,15,Cloudy,0,23.12,Spring,2023,6,3492.72
2023-06-28,S001,P0006,Electronics,North,286,119,31,115.81,19.16,5,Sunny,1,23.6,Summer,2023,6,593.96
2023-06-28,S001,P0007,Toys,West,484,130,128,149.82,54.44,10,Sunny,1,49.8,Winter,2023,6,6968.32
2023-06-28,S001,P0008,Clothing,South,357,265,138,264.13,85.48,0,Sunny,1,87.45,Spring,2023,6,11796.24
2023-06-28,S001,P0009,Furniture,West,202,189,107,207.72,93.33,5,Rainy,1,96.8,Summer,2023,6,9986.31
2023-06-28,S001,P0010,Groceries,South,209,82,105,75.57,81.06,5,Cloudy,0,83.1,Autumn,2023,6,8511.300000000001
2023-06-28,S001,P0011,Furniture,East,480,40,166,58.77,37.25,0,Sunny,0,36.62,Winter,2023,6,6183.5
2023-06-28,S001,P0012,Toys,South,482,225,142,237.02,68.79,0,Snowy,1,69.25,Winter,2023,6,9768.18
2023-06-28,S001,P0013,Clothing,South,405,110,140,123.71,65.38,5,Rainy,0,60.95,Summer,2023,6,9153.199999999999
2023-06-28,S001,P0014,Clothing,West,187,138,36,157.62,17.2,15,Rainy,0,15.44,Spring,2023,6,619.1999999999999
2023-06-28,S001,P0015,Toys,West,344,75,81,84.78,56.02,10,Snowy,0,55.06,Summer,2023,6,4537.62
2023-06-28,S001,P0016,Toys,South,57,22,47,22.66,55.28,5,Snowy,0,55.29,Winter,2023,6,2598.16
2023-06-28,S001,P0017,Groceries,East,254,44,21,55.79,18.89,20,Sunny,0,16.11,Autumn,2023,6,396.69
2023-06-28,S001,P0018,Electronics,East,66,33,119,45.62,39.99,10,Sunny,1,38.9,Summer,2023,6,4758.81
2023-06-28,S001,P0019,Electronics,East,320,126,139,120.79,21.2,20,Snowy,1,21.96,Summer,2023,6,2946.7999999999997
2023-06-28,S001,P0020,Furniture,West,338,286,176,299.73,39.01,5,Snowy,0,41.82,Autumn,2023,6,6865.759999999999
2023-06-28,S002,P0001,Furniture,South,345,239,129,248.35,54.85,0,Cloudy,1,59.12,Spring,2023,6,7075.650000000001
2023-06-28,S002,P0002,Groceries,East,253,207,32,219.2,64.57,15,Snowy,0,62.09,Spring,2023,6,2066.24
2023-06-28,S002,P0003,Toys,South,61,55,141,46.01,90.3,5,Rainy,0,90.3,Winter,2023,6,12732.3
2023-06-28,S002,P0004,Electronics,North,195,63,50,65.73,74.17,15,Sunny,1,70.83,Spring,2023,6,3708.5
2023-06-28,S002,P0005,Clothing,North,70,51,71,46.06,50.38,20,Sunny,0,48.48,Summer,2023,6,3576.98
2023-06-28,S002,P0006,Electronics,East,486,93,65,86.74,52.91,5,Cloudy,0,50.83,Winter,2023,6,3439.1499999999996
2023-06-28,S002,P0007,Clothing,South,284,99,46,99.64,67.36,15,Sunny,1,70.96,Winter,2023,6,3098.56
2023-06-28,S002,P0008,Furniture,West,459,141,24,133.76,46.3,0,Snowy,0,50.58,Autumn,2023,6,1111.1999999999998
2023-06-28,S002,P0009,Furniture,East,234,39,136,47.38,19.73,5,Sunny,1,20.72,Winter,2023,6,2683.28
2023-06-28,S002,P0010,Groceries,South,230,71,100,64.15,87.53,20,Snowy,0,84.67,Summer,2023,6,8753.0
2023-06-28,S002,P0011,Electronics,North,441,29,21,26.82,32.34,5,Cloudy,1,37.29,Autumn,2023,6,679.1400000000001
2023-06-28,S002,P0012,Toys,South,178,91,51,100.09,77.13,0,Cloudy,0,75.79,Spring,2023,6,3933.6299999999997
2023-06-28,S002,P0013,Toys,North,80,55,158,57.79,45.69,0,Rainy,0,41.71,Spring,2023,6,7219.0199999999995
2023-06-28,S002,P0014,Toys,North,278,209,129,216.5,91.18,15,Snowy,0,94.74,Summer,2023,6,11762.220000000001
2023-06-28,S002,P0015,Groceries,North,241,68,25,66.29,92.25,5,Snowy,1,88.89,Spring,2023,6,2306.25
2023-06-28,S002,P0016,Furniture,East,338,153,20,160.16,31.87,20,Cloudy,0,31.9,Spring,2023,6,637.4
2023-06-28,S002,P0017,Clothing,South,245,245,40,250.03,82.97,15,Cloudy,1,81.81,Summer,2023,6,3318.8
2023-06-28,S002,P0018,Clothing,South,285,243,71,260.62,13.98,10,Snowy,0,18.78,Summer,2023,6,992.58
2023-06-28,S002,P0019,Furniture,South,240,11,58,5.81,30.65,0,Rainy,0,35.47,Spring,2023,6,1777.6999999999998
2023-06-28,S002,P0020,Furniture,East,469,381,32,387.31,31.2,0,Sunny,0,30.85,Autumn,2023,6,998.4
2023-06-28,S003,P0001,Toys,East,475,333,145,347.25,44.04,0,Rainy,0,43.83,Winter,2023,6,6385.8
2023-06-28,S003,P0002,Electronics,West,302,49,182,55.43,83.39,15,Snowy,1,80.17,Winter,2023,6,15176.98
2023-06-28,S003,P0003,Clothing,East,360,290,178,303.38,37.3,10,Cloudy,1,37.73,Autumn,2023,6,6639.4
2023-06-28,S003,P0004,Electronics,North,479,70,196,75.98,32.13,15,Cloudy,1,34.28,Spring,2023,6,6297.4800000000005
2023-06-28,S003,P0005,Groceries,North,404,29,99,21.82,30.07,20,Cloudy,1,33.37,Winter,2023,6,2976.93
2023-06-28,S003,P0006,Furniture,North,426,399,38,405.95,41.96,0,Snowy,0,38.13,Autumn,2023,6,1594.48
2023-06-28,S003,P0007,Groceries,East,363,297,200,308.51,37.98,20,Cloudy,0,37.52,Winter,2023,6,7595.999999999999
2023-06-28,S003,P0008,Clothing,South,201,91,151,86.35,38.26,5,Sunny,0,37.87,Winter,2023,6,5777.259999999999
2023-06-28,S003,P0009,Electronics,East,450,130,65,139.79,81.43,0,Sunny,0,84.58,Summer,2023,6,5292.950000000001
2023-06-28,S003,P0010,Electronics,South,288,256,162,263.28,57.59,5,Sunny,1,56.63,Winter,2023,6,9329.58
2023-06-28,S003,P0011,Toys,West,499,109,138,126.87,55.81,5,Cloudy,0,60.34,Autumn,2023,6,7701.780000000001
2023-06-28,S003,P0012,Clothing,West,417,282,81,301.32,54.09,20,Rainy,0,50.38,Spring,2023,6,4381.29
2023-06-28,S003,P0013,Furniture,West,103,38,108,31.88,30.35,20,Snowy,0,31.71,Autumn,2023,6,3277.8
2023-06-28,S003,P0014,Electronics,East,337,72,185,88.02,51.33,15,Rainy,1,56.14,Autumn,2023,6,9496.05
2023-06-28,S003,P0015,Groceries,North,311,229,119,248.26,28.39,5,Sunny,0,31.34,Autumn,2023,6,3378.41
2023-06-28,S003,P0016,Clothing,East,65,14,181,23.56,53.47,20,Cloudy,0,57.22,Summer,2023,6,9678.07
2023-06-28,S003,P0017,Clothing,West,266,167,23,162.42,94.59,10,Sunny,1,92.88,Spring,2023,6,2175.57
2023-06-28,S003,P0018,Groceries,East,106,30,50,38.41,82.89,5,Sunny,0,81.92,Winter,2023,6,4144.5
2023-06-28,S003,P0019,Groceries,North,280,221,163,234.27,10.12,20,Sunny,0,8.05,Summer,2023,6,1649.56
2023-06-28,S003,P0020,Groceries,North,184,22,196,26.64,26.15,0,Sunny,0,28.0,Summer,2023,6,5125.4
2023-06-28,S004,P0001,Electronics,West,181,142,83,158.79,35.42,10,Snowy,1,36.42,Summer,2023,6,2939.86
2023-06-28,S004,P0002,Furniture,North,52,6,179,10.97,31.23,5,Cloudy,1,28.69,Winter,2023,6,5590.17
2023-06-28,S004,P0003,Groceries,West,349,20,77,14.98,43.87,0,Cloudy,0,46.72,Summer,2023,6,3377.99
2023-06-28,S004,P0004,Groceries,East,438,170,120,161.72,66.67,15,Sunny,1,68.27,Winter,2023,6,8000.400000000001
2023-06-28,S004,P0005,Electronics,West,421,221,81,218.38,22.39,0,Cloudy,1,25.22,Autumn,2023,6,1813.5900000000001
2023-06-28,S004,P0006,Clothing,North,73,0,65,-7.68,42.38,15,Snowy,0,43.91,Autumn,2023,6,2754.7000000000003
2023-06-28,S004,P0007,Clothing,South,484,64,187,69.73,44.19,5,Sunny,0,45.32,Spring,2023,6,8263.529999999999
2023-06-28,S004,P0008,Groceries,North,88,8,146,11.05,42.74,5,Snowy,0,41.48,Winter,2023,6,6240.04
2023-06-28,S004,P0009,Toys,West,368,185,29,195.2,86.06,15,Cloudy,1,87.94,Winter,2023,6,2495.7400000000002
2023-06-28,S004,P0010,Toys,East,280,8,173,13.98,31.12,0,Cloudy,0,31.96,Autumn,2023,6,5383.76
2023-06-28,S004,P0011,Furniture,East,276,275,101,266.98,49.85,15,Snowy,1,53.98,Winter,2023,6,5034.85
2023-06-28,S004,P0012,Furniture,North,414,309,146,310.23,55.46,20,Cloudy,1,51.01,Winter,2023,6,8097.16
2023-06-28,S004,P0013,Toys,East,434,370,148,388.61,70.79,15,Rainy,0,68.18,Summer,2023,6,10476.92
2023-06-28,S004,P0014,Toys,South,123,79,109,87.62,11.38,20,Rainy,1,7.27,Summer,2023,6,1240.42
2023-06-28,S004,P0015,Electronics,West,151,1,72,10.99,45.14,20,Sunny,0,49.51,Spring,2023,6,3250.08
2023-06-28,S004,P0016,Electronics,East,228,142,157,141.95,39.48,20,Cloudy,0,38.42,Summer,2023,6,6198.36
2023-06-28,S004,P0017,Toys,East,463,122,158,141.16,75.37,20,Snowy,0,79.65,Spring,2023,6,11908.460000000001
2023-06-28,S004,P0018,Electronics,South,394,274,198,282.48,91.83,5,Rainy,0,90.72,Autumn,2023,6,18182.34
2023-06-28,S004,P0019,Clothing,West,129,107,110,116.12,42.33,10,Rainy,1,41.2,Summer,2023,6,4656.3
2023-06-28,S004,P0020,Clothing,North,174,92,160,104.01,51.03,10,Cloudy,0,54.51,Autumn,2023,6,8164.8
2023-06-28,S005,P0001,Clothing,West,461,444,177,450.22,30.62,10,Sunny,0,29.61,Winter,2023,6,5419.74
2023-06-28,S005,P0002,Furniture,North,309,124,60,121.31,52.53,20,Sunny,0,57.34,Winter,2023,6,3151.8
2023-06-28,S005,P0003,Electronics,South,423,397,34,411.11,20.87,0,Rainy,0,17.56,Winter,2023,6,709.58
2023-06-28,S005,P0004,Clothing,South,90,79,148,93.97,72.56,20,Cloudy,0,74.19,Spring,2023,6,10738.880000000001
2023-06-28,S005,P0005,Toys,North,145,62,111,76.28,63.33,20,Snowy,0,60.3,Summer,2023,6,7029.63
2023-06-28,S005,P0006,Electronics,North,54,42,193,53.02,23.64,0,Snowy,1,21.38,Spring,2023,6,4562.52
2023-06-28,S005,P0007,Toys,South,72,32,83,32.02,42.76,15,Snowy,1,43.14,Autumn,2023,6,3549.08
2023-06-28,S005,P0008,Clothing,East,256,143,154,140.9,26.69,20,Sunny,0,30.32,Winter,2023,6,4110.26
2023-06-28,S005,P0009,Electronics,South,429,163,21,157.3,27.97,10,Snowy,0,32.36,Autumn,2023,6,587.37
2023-06-28,S005,P0010,Clothing,East,129,24,62,31.07,88.88,20,Cloudy,0,88.39,Autumn,2023,6,5510.5599999999995
2023-06-28,S005,P0011,Electronics,South,320,162,53,157.08,29.84,0,Cloudy,0,26.66,Autumn,2023,6,1581.52
2023-06-28,S005,P0012,Clothing,North,414,394,122,410.25,52.87,10,Sunny,1,48.11,Summer,2023,6,6450.139999999999
2023-06-28,S005,P0013,Clothing,North,232,131,124,137.97,16.84,20,Cloudy,1,16.2,Spring,2023,6,2088.16
2023-06-28,S005,P0014,Clothing,West,64,37,56,47.6,99.25,5,Cloudy,0,97.81,Spring,2023,6,5558.0
2023-06-28,S005,P0015,Groceries,South,170,170,49,182.26,94.59,20,Snowy,0,93.26,Autumn,2023,6,4634.91
2023-06-28,S005,P0016,Furniture,West,159,26,159,18.44,65.94,0,Cloudy,1,67.16,Autumn,2023,6,10484.46
2023-06-28,S005,P0017,Toys,North,425,127,68,135.34,74.28,20,Snowy,1,76.56,Summer,2023,6,5051.04
2023-06-28,S005,P0018,Electronics,South,202,62,31,75.33,98.61,20,Sunny,0,97.16,Winter,2023,6,3056.91
2023-06-28,S005,P0019,Toys,North,216,179,105,179.46,71.25,0,Sunny,0,72.05,Autumn,2023,6,7481.25
2023-06-28,S005,P0020,Clothing,West,189,61,36,77.26,60.97,5,Rainy,0,58.04,Winter,2023,6,2194.92
2023-06-29,S001,P0001,Toys,North,406,148,123,138.95,87.49,20,Rainy,1,90.95,Autumn,2023,6,10761.269999999999
2023-06-29,S001,P0002,Clothing,East,435,205,49,221.06,45.54,0,Rainy,0,43.72,Autumn,2023,6,2231.46
2023-06-29,S001,P0003,Electronics,South,64,54,33,64.83,81.92,5,Sunny,0,85.87,Winter,2023,6,2703.36
2023-06-29,S001,P0004,Groceries,West,284,280,28,286.09,91.78,10,Rainy,1,90.02,Winter,2023,6,2569.84
2023-06-29,S001,P0005,Electronics,South,415,368,129,386.13,27.85,10,Cloudy,1,28.58,Autumn,2023,6,3592.65
2023-06-29,S001,P0006,Toys,South,177,149,197,154.92,35.59,0,Sunny,1,32.46,Winter,2023,6,7011.2300000000005
2023-06-29,S001,P0007,Clothing,South,449,154,39,161.45,82.06,10,Sunny,0,82.68,Winter,2023,6,3200.34
2023-06-29,S001,P0008,Furniture,South,402,304,157,302.51,17.69,5,Cloudy,0,22.52,Autumn,2023,6,2777.3300000000004
2023-06-29,S001,P0009,Toys,East,368,337,158,339.22,11.7,0,Cloudy,1,14.87,Winter,2023,6,1848.6
2023-06-29,S001,P0010,Furniture,South,324,93,160,112.78,74.4,0,Snowy,0,77.95,Winter,2023,6,11904.0
2023-06-29,S001,P0011,Groceries,North,433,208,186,201.18,58.45,15,Snowy,1,62.58,Spring,2023,6,10871.7
2023-06-29,S001,P0012,Groceries,East,75,45,163,41.13,62.39,0,Sunny,1,64.57,Winter,2023,6,10169.57
2023-06-29,S001,P0013,Clothing,West,454,195,42,209.24,87.11,0,Snowy,0,84.94,Winter,2023,6,3658.62
2023-06-29,S001,P0014,Toys,North,134,116,90,112.98,84.86,15,Cloudy,0,85.05,Autumn,2023,6,7637.4
2023-06-29,S001,P0015,Toys,North,70,18,183,37.92,61.59,10,Snowy,0,57.0,Winter,2023,6,11270.970000000001
2023-06-29,S001,P0016,Electronics,East,154,48,198,55.31,27.96,15,Cloudy,0,32.11,Spring,2023,6,5536.08
2023-06-29,S001,P0017,Groceries,South,404,404,41,396.75,90.38,10,Rainy,0,88.86,Autumn,2023,6,3705.58
2023-06-29,S001,P0018,Furniture,North,148,55,171,68.08,47.38,0,Sunny,1,47.45,Autumn,2023,6,8101.9800000000005
2023-06-29,S001,P0019,Furniture,North,206,154,168,151.01,76.67,10,Rainy,0,74.16,Autumn,2023,6,12880.56
2023-06-29,S001,P0020,Furniture,East,240,185,113,192.99,28.25,10,Rainy,1,30.04,Autumn,2023,6,3192.25
2023-06-29,S002,P0001,Electronics,East,312,148,127,157.13,33.26,10,Snowy,0,35.35,Summer,2023,6,4224.0199999999995
2023-06-29,S002,P0002,Electronics,North,489,180,186,172.19,44.89,5,Snowy,0,47.14,Autumn,2023,6,8349.54
2023-06-29,S002,P0003,Furniture,West,475,307,174,314.8,26.46,10,Snowy,1,24.69,Spring,2023,6,4604.04
2023-06-29,S002,P0004,Groceries,West,238,93,175,83.69,14.98,20,Rainy,1,13.31,Autumn,2023,6,2621.5
2023-06-29,S002,P0005,Electronics,North,436,206,146,217.46,71.05,0,Cloudy,0,66.42,Spring,2023,6,10373.3
2023-06-29,S002,P0006,Furniture,North,67,51,151,49.54,71.0,20,Cloudy,0,68.18,Autumn,2023,6,10721.0
2023-06-29,S002,P0007,Furniture,South,320,228,55,242.89,74.61,0,Snowy,0,77.51,Summer,2023,6,4103.55
2023-06-29,S002,P0008,Electronics,West,130,27,198,18.37,54.81,0,Cloudy,0,57.78,Autumn,2023,6,10852.380000000001
2023-06-29,S002,P0009,Electronics,North,223,25,131,22.0,47.67,20,Cloudy,1,50.57,Spring,2023,6,6244.77
2023-06-29,S002,P0010,Electronics,South,415,190,126,186.05,36.29,10,Snowy,0,32.18,Autumn,2023,6,4572.54
2023-06-29,S002,P0011,Toys,East,346,220,136,235.88,47.3,15,Cloudy,1,51.24,Summer,2023,6,6432.799999999999
2023-06-29,S002,P0012,Electronics,East,73,34,49,46.23,25.78,20,Cloudy,0,30.38,Winter,2023,6,1263.22
2023-06-29,S002,P0013,Furniture,North,358,256,143,251.26,40.65,0,Cloudy,0,36.08,Summer,2023,6,5812.95
2023-06-29,S002,P0014,Electronics,East,124,86,21,92.96,67.54,20,Sunny,1,64.36,Summer,2023,6,1418.3400000000001
2023-06-29,S002,P0015,Toys,West,113,88,159,95.48,25.7,20,Rainy,1,28.63,Winter,2023,6,4086.2999999999997
2023-06-29,S002,P0016,Electronics,East,273,258,131,252.98,61.76,5,Sunny,0,65.7,Winter,2023,6,8090.5599999999995
2023-06-29,S002,P0017,Toys,East,175,174,77,192.63,13.19,20,Cloudy,0,14.56,Winter,2023,6,1015.63
2023-06-29,S002,P0018,Toys,West,116,86,21,104.28,38.09,20,Cloudy,0,42.05,Spring,2023,6,799.8900000000001
2023-06-29,S002,P0019,Toys,East,96,80,48,94.19,66.93,20,Sunny,0,63.36,Summer,2023,6,3212.6400000000003
2023-06-29,S002,P0020,Electronics,North,389,48,81,62.34,49.96,0,Rainy,0,51.83,Summer,2023,6,4046.76
2023-06-29,S003,P0001,Electronics,South,97,43,133,53.33,63.77,20,Rainy,0,62.32,Summer,2023,6,8481.41
2023-06-29,S003,P0002,Clothing,North,176,60,186,56.82,40.81,0,Rainy,1,38.83,Winter,2023,6,7590.660000000001
2023-06-29,S003,P0003,Groceries,South,146,15,65,21.61,94.83,10,Cloudy,0,93.41,Summer,2023,6,6163.95
2023-06-29,S003,P0004,Clothing,West,243,103,158,109.72,62.23,0,Cloudy,1,67.17,Summer,2023,6,9832.34
2023-06-29,S003,P0005,Groceries,East,82,9,179,7.12,60.57,10,Sunny,0,58.44,Autumn,2023,6,10842.03
2023-06-29,S003,P0006,Electronics,North,365,232,76,245.54,72.85,20,Cloudy,1,75.1,Summer,2023,6,5536.599999999999
2023-06-29,S003,P0007,Electronics,North,484,98,119,115.75,21.56,10,Snowy,0,21.13,Summer,2023,6,2565.64
2023-06-29,S003,P0008,Electronics,East,66,39,31,56.6,22.93,20,Sunny,1,18.85,Autumn,2023,6,710.83
2023-06-29,S003,P0009,Groceries,South,135,117,28,110.83,43.88,5,Rainy,0,41.64,Summer,2023,6,1228.64
2023-06-29,S003,P0010,Clothing,West,147,28,20,24.35,31.2,15,Rainy,0,32.4,Spring,2023,6,624.0
2023-06-29,S003,P0011,Groceries,East,301,4,41,2.54,86.3,5,Cloudy,0,90.09,Winter,2023,6,3538.2999999999997
2023-06-29,S003,P0012,Toys,East,359,141,186,158.91,68.45,5,Snowy,0,69.49,Summer,2023,6,12731.7
2023-06-29,S003,P0013,Clothing,West,246,45,36,51.19,54.06,0,Rainy,0,49.75,Winter,2023,6,1946.16
2023-06-29,S003,P0014,Groceries,West,477,190,42,196.3,40.97,15,Sunny,0,44.3,Summer,2023,6,1720.74
2023-06-29,S003,P0015,Furniture,North,464,254,143,255.32,46.27,10,Snowy,1,47.53,Winter,2023,6,6616.610000000001
2023-06-29,S003,P0016,Clothing,West,303,65,162,55.84,22.01,20,Cloudy,0,20.0,Autumn,2023,6,3565.6200000000003
2023-06-29,S003,P0017,Furniture,North,411,111,77,125.33,98.03,0,Cloudy,1,95.63,Spring,2023,6,7548.31
2023-06-29,S003,P0018,Groceries,West,449,316,50,309.21,13.86,10,Cloudy,1,17.41,Autumn,2023,6,693.0
2023-06-29,S003,P0019,Groceries,East,476,424,25,437.33,15.88,15,Sunny,1,15.18,Spring,2023,6,397.0
2023-06-29,S003,P0020,Electronics,North,298,237,72,252.5,23.78,5,Cloudy,0,22.69,Summer,2023,6,1712.16
2023-06-29,S004,P0001,Toys,West,211,25,27,16.87,91.47,5,Cloudy,1,87.74,Autumn,2023,6,2469.69
2023-06-29,S004,P0002,Groceries,East,69,16,180,17.7,19.21,0,Snowy,1,15.03,Winter,2023,6,3457.8
2023-06-29,S004,P0003,Groceries,East,134,59,189,53.49,18.64,10,Rainy,1,23.0,Autumn,2023,6,3522.96
2023-06-29,S004,P0004,Clothing,North,385,162,157,172.33,33.47,0,Rainy,0,37.72,Summer,2023,6,5254.79
2023-06-29,S004,P0005,Furniture,North,469,72,171,91.27,83.81,5,Rainy,1,81.41,Winter,2023,6,14331.51
2023-06-29,S004,P0006,Clothing,North,193,179,190,182.78,80.37,5,Snowy,1,76.01,Summer,2023,6,15270.300000000001
2023-06-29,S004,P0007,Electronics,East,309,105,154,102.51,64.56,10,Rainy,1,59.8,Winter,2023,6,9942.24
2023-06-29,S004,P0008,Toys,North,453,211,29,228.99,13.85,5,Cloudy,0,12.81,Spring,2023,6,401.65
2023-06-29,S004,P0009,Toys,West,405,14,48,14.28,59.59,20,Snowy,0,55.44,Autumn,2023,6,2860.32
2023-06-29,S004,P0010,Electronics,North,405,173,76,166.85,34.36,0,Cloudy,1,36.32,Autumn,2023,6,2611.36
2023-06-29,S004,P0011,Furniture,South,382,121,75,120.77,74.91,0,Sunny,0,70.43,Autumn,2023,6,5618.25
2023-06-29,S004,P0012,Electronics,North,210,167,112,171.6,58.36,15,Snowy,1,60.65,Summer,2023,6,6536.32
2023-06-29,S004,P0013,Groceries,North,432,213,54,232.95,55.86,0,Cloudy,0,60.46,Winter,2023,6,3016.44
2023-06-29,S004,P0014,Clothing,West,327,141,182,135.25,42.19,10,Cloudy,0,37.61,Autumn,2023,6,7678.58
2023-06-29,S004,P0015,Toys,North,238,124,160,114.55,72.06,15,Cloudy,0,69.51,Winter,2023,6,11529.6
2023-06-29,S004,P0016,Groceries,West,325,136,181,143.13,34.98,5,Snowy,0,34.91,Winter,2023,6,6331.379999999999
2023-06-29,S004,P0017,Toys,North,368,90,157,106.97,73.65,15,Snowy,0,78.14,Spring,2023,6,11563.050000000001
2023-06-29,S004,P0018,Toys,East,349,92,87,96.35,23.96,10,Snowy,0,22.74,Autumn,2023,6,2084.52
